is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life
True,-3.9970954999880206,0.00143,0.3528,0.00902,ICX-USDT,FLM-USDT,62,103.94438
True,-3.0936646068527254,0.02703,1.57139,0.11563,DUSK-USDT,LUNA2-USDT,62,285.71669
True,-3.2281868158859788,0.01841,0.00378,0.0014,BAND-USDT,STMX-USDT,62,174.66463
True,-5.264931025566912,1e-05,0.00576,-0.00258,BADGER-USDT,CELR-USDT,62,198.06015
True,-3.9472865566888125,0.00171,219.25926,6.4642,BAT-USDT,COMP-USDT,62,119.93148
True,-2.9105710827891556,0.04413,0.64238,0.0331,DUSK-USDT,LRC-USDT,62,433.67719
True,-3.0644339473446114,0.0293,0.01808,-0.1809,GMX-USDT,NFP-USDT,62,227.48922
True,-2.907478716728132,0.04449,13.16091,0.01967,XVG-USDT,HBAR-USDT,62,354.11408
True,-3.1803886890191064,0.02115,0.00017,0.00022,NEO-USDT,LEVER-USDT,62,284.23814
True,-3.501740501089739,0.00794,0.00049,0.00029,BADGER-USDT,HOT-USDT,62,203.14556
True,-4.151318880718776,0.0008,14.08255,0.30667,GMT-USDT,BAL-USDT,62,210.00925
True,-4.1847524097302395,0.0007,0.68338,0.04572,RDNT-USDT,1000RATS-USDT,62,121.14096
True,-2.8616964042917563,0.04999,0.0788,0.00998,BEL-USDT,SKL-USDT,62,373.41226
True,-3.219375369105204,0.01889,0.05742,0.63935,SSV-USDT,CAKE-USDT,62,281.00503
True,-3.3170519962772484,0.01413,9.51317,3.66207,QTUM-USDT,AVAX-USDT,62,195.35438
True,-3.310072577284977,0.01443,0.56833,-0.03781,BAKE-USDT,RIF-USDT,62,380.15221
True,-4.469936655746561,0.00022,2.97008,-0.02684,REN-USDT,RIF-USDT,62,93.59493
True,-2.868857783195708,0.04909,0.00236,0.01662,GMX-USDT,ROSE-USDT,62,301.36063
True,-4.098012787163246,0.00098,11.0174,-0.02501,TLM-USDT,RIF-USDT,62,113.6156
True,-4.888836380154705,4e-05,2.96247,0.01434,BEAMX-USDT,FLM-USDT,62,131.89052
True,-2.952125902310044,0.03961,7.19618,-0.11529,ROSE-USDT,KAVA-USDT,62,263.87725
True,-3.3137135876889667,0.01428,1.60071,-0.10509,MANA-USDT,LUNA2-USDT,62,130.18215
True,-4.992645806992299,2e-05,59.29708,1.59146,OGN-USDT,XVS-USDT,62,78.39144
True,-5.785715354629649,0.0,1.32888,-0.01439,BAT-USDT,POWR-USDT,61,109.99991
True,-4.234905312714817,0.00057,7.47214,-0.18717,DODOX-USDT,SUSHI-USDT,61,99.47547
True,-3.07707098503636,0.0283,1691.57795,7.16721,TLM-USDT,SSV-USDT,61,281.96821
True,-3.0832192512992265,0.02782,0.08554,0.59059,ETC-USDT,JTO-USDT,61,268.05445
True,-3.548173889004203,0.00683,1.74597,0.0922,LRC-USDT,STG-USDT,61,159.49477
True,-3.997415091977426,0.00142,2.35055,-0.07659,LRC-USDT,NFP-USDT,61,158.00422
True,-3.042452761407504,0.03112,0.53019,0.22913,HOOK-USDT,YGG-USDT,61,369.53265
True,-3.5797822289422534,0.00616,2.03792,0.01103,CFX-USDT,ZRX-USDT,61,224.13748
True,-3.1553985869799455,0.02272,0.02637,0.01386,DYDX-USDT,SKL-USDT,61,230.57169
True,-4.342987095086572,0.00037,0.59451,-0.00451,MAV-USDT,BIGTIME-USDT,61,202.23186
True,-3.4065521843065727,0.01074,1.02178,0.00277,ONE-USDT,ZIL-USDT,61,111.96648
True,-3.3768663262122276,0.01177,0.05373,0.00858,LIT-USDT,ARPA-USDT,61,115.36457
True,-3.1610365048798754,0.02235,0.01654,0.0087,MINA-USDT,BEAMX-USDT,61,315.67436
True,-4.326528715352792,0.0004,0.4164,0.04191,NFP-USDT,C98-USDT,61,122.93869
True,-3.256585447143101,0.01693,61.69661,0.18154,LINA-USDT,YGG-USDT,61,336.97821
True,-3.349215768701162,0.01282,0.00205,0.01914,EGLD-USDT,NKN-USDT,61,273.77338
True,-2.9172009754142194,0.04338,0.06932,-0.01697,BADGER-USDT,BLZ-USDT,61,471.34929
True,-4.396234096829095,0.0003,0.16398,0.00132,ZIL-USDT,XVG-USDT,61,268.71536
True,-3.9181250029391363,0.00191,0.53151,0.43319,GAS-USDT,UMA-USDT,61,198.14926
True,-3.0444714040371412,0.03094,718.5143,0.03476,1000SATS-USDT,WOO-USDT,61,308.68237
True,-4.101583719513283,0.00096,0.24332,0.03543,NFP-USDT,RIF-USDT,61,169.81405
True,-5.335198459499915,0.0,16.9056,-0.92402,MAV-USDT,ACE-USDT,61,135.27761
True,-2.907420730456333,0.04449,0.15916,0.02048,JOE-USDT,CHZ-USDT,61,428.27976
True,-2.9655835982711576,0.03824,2.52585,-0.00345,AMB-USDT,ONE-USDT,61,206.12613
True,-3.5155714694961455,0.0076,0.03345,0.01817,FIL-USDT,ICX-USDT,61,116.6348
True,-3.88482425674761,0.00215,0.00027,8e-05,SUSHI-USDT,1000SATS-USDT,61,298.66327
True,-3.075845480897453,0.02839,2.88138,0.054,ICX-USDT,YGG-USDT,61,364.16431
True,-3.2277031297828453,0.01844,0.0046,0.00262,BOND-USDT,TLM-USDT,61,208.35586
True,-3.9959786190680506,0.00143,0.06291,-0.02221,UMA-USDT,1000RATS-USDT,61,222.39924
True,-3.2165441373985737,0.01905,1.02744,-0.12446,EDU-USDT,LUNA2-USDT,61,177.45644
True,-2.8668328113687362,0.04934,5.08302,-0.0068,IOST-USDT,GALA-USDT,61,382.94193
True,-3.083801965556512,0.02778,2.61252,5.07929,ICP-USDT,AVAX-USDT,60,248.79814
True,-3.339142048750934,0.01322,0.0243,0.00386,YGG-USDT,CELR-USDT,60,284.4388
True,-3.6359775200245363,0.00511,2.46199,-0.2086,BAKE-USDT,LUNA2-USDT,60,206.05094
True,-3.337931370319916,0.01327,128.6536,2.12543,ASTR-USDT,MOVR-USDT,60,107.94771
True,-3.3991242687364065,0.01099,1.15392,0.55101,API3-USDT,BAL-USDT,60,352.44367
True,-3.11585779488168,0.0254,7.2998,2.42208,BADGER-USDT,KSM-USDT,60,587.10064
True,-5.295611990839684,1e-05,66.9984,0.07339,LINA-USDT,LUNA2-USDT,60,67.41601
True,-4.194344279891533,0.00067,0.085,-0.00265,POWR-USDT,MEME-USDT,60,169.74509
True,-4.167346831728424,0.00075,0.4529,1.09737,APT-USDT,RUNE-USDT,60,228.73339
True,-3.134454638385151,0.02411,2.79518,-0.00425,AMB-USDT,CELR-USDT,60,275.82548
True,-3.9747082619275242,0.00155,2.09899,1.49832,BADGER-USDT,XVS-USDT,60,283.13392
True,-3.033862402902698,0.03185,0.85612,0.34024,LQTY-USDT,ALICE-USDT,60,227.53661
True,-3.573417091805626,0.00629,1.49119,-0.25713,LIT-USDT,GTC-USDT,60,91.31313
True,-3.565945845559933,0.00645,0.00257,0.00192,LQTY-USDT,XVG-USDT,60,375.15935
True,-3.5932431103605014,0.00589,1e-05,3e-05,ETC-USDT,1000SATS-USDT,60,401.60248
True,-3.48628564079127,0.00835,16.8902,-0.62172,BAT-USDT,MASK-USDT,60,133.16239
True,-4.011680508557722,0.00135,21.41606,0.23784,ALPHA-USDT,RLC-USDT,60,170.56723
True,-3.06820608781055,0.029,6.17442,1.15555,EDU-USDT,RUNE-USDT,60,280.38633
True,-4.214238850134884,0.00062,0.00759,-0.00735,BADGER-USDT,MEME-USDT,60,210.14327
True,-2.9284071437153347,0.04214,0.15309,-0.01217,EOS-USDT,CHZ-USDT,60,238.71813
True,-5.934289883460435,0.0,2.15765,-0.09664,EOS-USDT,MTL-USDT,60,56.39863
True,-3.3260096805860795,0.01376,3.91456,0.74865,APE-USDT,FIL-USDT,60,221.66881
True,-5.1568184355478754,1e-05,0.87519,-0.03512,ICX-USDT,RIF-USDT,60,103.33157
True,-3.845585045212374,0.00247,0.30151,0.09925,APE-USDT,JOE-USDT,60,259.44792
True,-3.7497866209937314,0.00346,0.48845,0.03929,BEL-USDT,BICO-USDT,60,185.83923
True,-3.1323186747242535,0.02425,0.3326,0.06423,PERP-USDT,BICO-USDT,60,367.52294
True,-3.481269949470451,0.00848,2.63893,0.25234,1INCH-USDT,ALICE-USDT,60,197.7338
True,-4.9028064131288085,3e-05,3.34085,0.09304,RIF-USDT,LUNA2-USDT,60,97.31754
True,-4.1010019477160835,0.00096,1.40065,0.00758,T-USDT,IOTX-USDT,60,136.51576
True,-2.9516867718726254,0.03966,6.84381,0.04905,WAXP-USDT,SAND-USDT,60,279.26593
True,-3.3986750994763937,0.011,3.82366,-0.32351,EOS-USDT,RLC-USDT,60,227.0966
True,-2.905177816700379,0.04475,1.67983,0.17581,KNC-USDT,AGLD-USDT,60,82.53378
True,-3.110794135673681,0.02576,0.46136,-0.29229,GAS-USDT,IMX-USDT,60,233.75318
True,-3.145783191701749,0.02335,56.47082,4.24594,COMBO-USDT,EGLD-USDT,60,345.66028
True,-2.8937547613188666,0.04608,0.00759,0.02334,ICP-USDT,1000LUNC-USDT,60,192.14725
True,-3.4146450530710712,0.01047,2.89274,-0.12001,SXP-USDT,FLOW-USDT,60,164.73045
True,-4.059504205967498,0.00113,0.17445,-0.00705,GRT-USDT,GALA-USDT,60,90.69848
True,-5.233570362251845,1e-05,0.49094,-0.00448,WAXP-USDT,MEME-USDT,60,94.42275
True,-3.1528822835935015,0.02288,0.15522,-0.0001,CFX-USDT,GALA-USDT,60,287.65026
True,-3.4485016078812385,0.00941,1.33707,2.51969,ACE-USDT,TIA-USDT,59,199.87881
True,-3.6382387055071357,0.00507,0.02669,0.01548,BAL-USDT,NKN-USDT,59,156.94665
True,-3.613514161383147,0.00551,0.64622,0.23579,BAL-USDT,RLC-USDT,59,285.35587
True,-4.049237329564621,0.00117,33.13895,-2.52963,CHR-USDT,CYBER-USDT,59,165.29131
True,-3.1423953241773535,0.02357,116.58685,-0.13242,KEY-USDT,ID-USDT,59,332.94866
True,-3.181904596678388,0.02106,1.19274,0.23666,ALICE-USDT,PHB-USDT,59,331.81818
True,-2.863353035281948,0.04978,128.49469,6.78616,ICX-USDT,SSV-USDT,59,336.83839
True,-3.0378871891758656,0.0315,1.50499,-0.0963,GMT-USDT,BIGTIME-USDT,59,242.74818
True,-2.957700096999165,0.03904,8.0349,-0.12293,DUSK-USDT,HIGH-USDT,59,683.48785
True,-3.068936357841998,0.02894,0.08799,0.04956,FIL-USDT,SEI-USDT,59,279.90168
True,-4.045000453576408,0.00119,23.89989,-0.13067,T-USDT,LUNA2-USDT,59,163.84064
True,-4.110896117899109,0.00093,0.02756,0.00034,DAR-USDT,XVG-USDT,59,226.27822
True,-3.884542639190771,0.00215,278.18597,0.44264,XVG-USDT,PHB-USDT,59,299.42651
True,-4.1879958887868405,0.00069,0.01998,-0.01053,BADGER-USDT,SKL-USDT,59,249.53621
True,-4.243396798245393,0.00056,0.01788,0.00813,BOND-USDT,REN-USDT,59,122.10043
True,-3.2584932096777735,0.01684,1.25434,0.0085,VET-USDT,IOTX-USDT,59,183.56427
True,-3.386074373514625,0.01144,483.04408,0.077,DENT-USDT,HIFI-USDT,59,210.63624
True,-4.026113767110338,0.00128,0.08999,-0.21919,LINK-USDT,LQTY-USDT,59,194.22326
True,-3.806432355352691,0.00284,3e-05,-4e-05,LINK-USDT,1000SATS-USDT,59,389.72441
True,-3.5405835513353137,0.007,1.49982,0.06843,MANA-USDT,EOS-USDT,59,101.76498
True,-3.0151656823314643,0.0335,2.68458,-0.03628,CHZ-USDT,BIGTIME-USDT,59,484.96928
True,-4.746751726024047,7e-05,0.09112,0.00779,FLOW-USDT,FLM-USDT,59,88.35461
True,-3.4434635163861396,0.00956,1.46217,-2.63369,ETC-USDT,AVAX-USDT,59,248.30726
True,-2.954305582437904,0.03939,0.00076,4e-05,MANA-USDT,1000SATS-USDT,59,379.64812
True,-4.9591630006496334,3e-05,14.26886,-0.63051,MAV-USDT,FXS-USDT,59,174.39892
True,-3.2271778987767608,0.01846,0.00973,-0.00203,OP-USDT,MEME-USDT,58,240.7048
True,-3.1146383100961788,0.02549,172.22643,-6.59425,STEEM-USDT,SSV-USDT,58,227.07893
True,-3.6627050295360872,0.00467,0.00991,0.00211,DYDX-USDT,MEME-USDT,58,174.18882
True,-3.276583301007884,0.01596,0.00812,0.00174,EDU-USDT,STMX-USDT,58,201.94451
True,-3.1948806729494623,0.02028,0.23258,-0.00819,DODOX-USDT,XEM-USDT,58,244.14025
True,-3.0930419213088234,0.02707,0.26211,-0.69144,LINK-USDT,MASK-USDT,58,241.50814
True,-2.93622339930101,0.04129,0.00802,-0.00165,TWT-USDT,STMX-USDT,58,263.31821
True,-3.2359268219744255,0.018,10.43158,0.01466,IOST-USDT,OXT-USDT,58,102.9046
True,-2.9532188526664385,0.0395,2725.47333,6.26913,IOST-USDT,INJ-USDT,58,259.71039
True,-4.946848091506985,3e-05,4e-05,0.05573,YFI-USDT,BAKE-USDT,58,175.46303
True,-3.0231238905883058,0.03279,0.73136,-0.08709,CELO-USDT,PYTH-USDT,58,187.6271
True,-2.86293476548622,0.04983,536.23111,-0.89795,ARPA-USDT,KSM-USDT,58,286.5719
True,-5.882003432294731,0.0,0.05161,0.00746,MTL-USDT,FLM-USDT,58,75.20614
True,-3.488895105413707,0.00828,0.01188,0.00853,JTO-USDT,1000XEC-USDT,58,229.41283
True,-5.1217662583313475,1e-05,0.0088,0.00418,ARKM-USDT,1000SHIB-USDT,58,87.34052
True,-2.972631536502561,0.03753,1.91722,-0.00295,ICX-USDT,BICO-USDT,58,308.01183
True,-3.3074510479055856,0.01455,5.62929,0.27625,COTI-USDT,LIT-USDT,58,329.93862
True,-3.370205389922065,0.01202,2.42355,-0.01049,JOE-USDT,GTC-USDT,58,275.91667
True,-3.138810496472644,0.02381,128.9039,0.86131,WAXP-USDT,ATOM-USDT,58,283.33282
True,-3.1496769313471153,0.02309,146.29358,1.04142,T-USDT,RUNE-USDT,58,256.16002
True,-3.019993438046352,0.03307,0.00225,-0.00519,ICP-USDT,CELR-USDT,58,210.50763
True,-2.9560271182072424,0.03921,68.48061,0.9798,ALPHA-USDT,ATOM-USDT,58,264.37008
True,-3.8951163587244944,0.00207,0.42777,-0.12379,BAND-USDT,SEI-USDT,58,139.25353
True,-3.0535159261934397,0.03019,0.17909,2.62603,QNT-USDT,AUCTION-USDT,58,274.15469
True,-3.5297840979982427,0.00725,35.57274,7.21922,CELO-USDT,AVAX-USDT,58,153.3443
True,-6.131327390868651,0.0,107.44745,-0.27577,POWR-USDT,KSM-USDT,58,113.45699
True,-4.6229035671619005,0.00012,1.68588,0.00019,DENT-USDT,HOT-USDT,58,60.39804
True,-3.3696663495367294,0.01204,71.33017,-0.14695,AMB-USDT,PYTH-USDT,58,213.04482
True,-3.1067985074443447,0.02605,1.5833,0.04495,COTI-USDT,GRT-USDT,58,269.38158
True,-3.352969825250134,0.01267,0.74576,19.38753,QNT-USDT,TRB-USDT,58,219.45311
True,-4.235027448888552,0.00057,0.47858,0.01619,OGN-USDT,FLM-USDT,58,120.34504
True,-3.330521762693176,0.01357,0.66802,0.06181,ID-USDT,ZRX-USDT,58,74.25035
True,-2.9928449933804733,0.03557,2.24782,-1.53466,API3-USDT,WLD-USDT,58,336.97135
True,-3.542591871753995,0.00696,136.54812,6.05518,MANA-USDT,BSV-USDT,57,167.63295
True,-2.9029373091733506,0.04501,23.58704,-0.25591,ARPA-USDT,GTC-USDT,57,154.41672
True,-3.6903021644597036,0.00425,10.7083,-0.18936,ARPA-USDT,NFP-USDT,57,160.07085
True,-3.5743207309332865,0.00627,0.07649,0.01724,FIL-USDT,ZRX-USDT,57,358.82999
True,-3.0778198947358524,0.02824,59.36826,-0.19771,ARPA-USDT,BAL-USDT,57,180.34423
True,-3.029257066022074,0.03225,15123.03962,-15.22083,KEY-USDT,ILV-USDT,57,179.44126
True,-3.491395847884942,0.00821,0.27602,-0.13318,STX-USDT,NFP-USDT,57,297.73151
True,-3.1580448171292983,0.02255,0.14253,-0.06944,STX-USDT,C98-USDT,57,289.39477
True,-5.381078566994193,0.0,0.46187,5.51529,ORDI-USDT,INJ-USDT,57,72.71454
True,-5.631312249891699,0.0,0.19988,-0.07681,SNX-USDT,NFP-USDT,57,64.03649
True,-3.923886489284182,0.00187,2.91786,-0.11923,C98-USDT,OMG-USDT,57,176.32369
True,-3.198233283594176,0.02009,2.74886,-6.54579,LINK-USDT,GMX-USDT,57,513.371
True,-3.7479580419466325,0.00349,0.00453,-0.01735,ETC-USDT,OXT-USDT,57,156.11642
True,-3.2311186521159447,0.01825,3.05754,-0.05566,DODOX-USDT,ZRX-USDT,57,327.63124
True,-4.153729657760431,0.00079,17.11304,-0.14511,WAXP-USDT,HOOK-USDT,57,104.22811
True,-2.870128243951887,0.04893,266.35427,0.04563,1000SATS-USDT,RIF-USDT,57,496.99573
True,-6.2943106851595845,0.0,0.33583,-0.03063,PERP-USDT,WOO-USDT,57,75.02472
True,-5.53177307501084,0.0,1.76202,-0.07945,WOO-USDT,NFP-USDT,57,68.83854
True,-3.260808019656421,0.01672,30.62763,-6.39347,BAND-USDT,EGLD-USDT,57,189.94089
True,-4.131791747203675,0.00086,5e-05,-0.0782,YFI-USDT,CHR-USDT,57,204.3875
True,-2.921736609023719,0.04288,0.01232,-0.00063,OP-USDT,XEM-USDT,57,292.23059
True,-3.450752498923285,0.00935,0.53771,-0.12877,ALICE-USDT,LUNA2-USDT,57,181.66737
True,-3.6516060661520195,0.00485,0.45136,-0.11108,APE-USDT,NFP-USDT,57,163.05625
True,-3.349817693140716,0.01279,8.15034,0.02234,WAXP-USDT,PYTH-USDT,57,288.55624
True,-3.178869415049252,0.02124,69.86817,-0.00626,IOST-USDT,SEI-USDT,57,280.75166
True,-3.2795333781301,0.01582,0.11455,-0.14446,MASK-USDT,BIGTIME-USDT,57,263.67716
True,-3.279337547794132,0.01583,50.13723,0.08691,LINA-USDT,PYTH-USDT,57,286.74505
True,-3.2823500510575974,0.01569,8.74046,-0.04577,T-USDT,CFX-USDT,56,232.32594
True,-3.4512549360805598,0.00933,4.79899,0.0078,AMB-USDT,IOTX-USDT,56,151.9734
True,-3.2623820895198556,0.01665,7.10753,-0.06563,T-USDT,RIF-USDT,56,153.26162
True,-5.506196245863884,0.0,0.01984,0.00773,STX-USDT,IOTX-USDT,56,91.34567
True,-4.316326322316818,0.00042,0.15025,0.09742,FIL-USDT,LIT-USDT,56,88.03879
True,-3.3247086282350238,0.01381,0.0485,0.05772,RUNE-USDT,SXP-USDT,56,260.70335
True,-2.9809974410242353,0.03671,0.20897,0.00202,ACH-USDT,STMX-USDT,56,256.54975
True,-3.2363847351324604,0.01797,0.99337,1.84037,ATOM-USDT,XVS-USDT,56,237.96435
True,-3.0682864585933434,0.02899,235.73896,-1.18177,ROSE-USDT,NMR-USDT,56,310.73523
True,-3.0478073651554105,0.03066,0.7802,0.08973,ID-USDT,OMG-USDT,56,552.55209
True,-3.9404135105206692,0.00176,0.03557,-0.00012,ACH-USDT,SPELL-USDT,56,113.66347
True,-3.2905614939614902,0.01531,0.91289,0.01603,CHZ-USDT,NKN-USDT,56,151.14813
True,-4.528278570598045,0.00017,25.03408,-2.41121,POWR-USDT,FXS-USDT,56,177.63515
True,-4.825977524665975,5e-05,0.00095,0.00117,BADGER-USDT,XVG-USDT,56,253.58969
True,-2.9651075893496843,0.03828,0.00084,0.00177,DOT-USDT,STMX-USDT,56,245.35095
True,-3.5698659756742104,0.00636,13.98248,-2.49839,HIFI-USDT,CYBER-USDT,56,177.32074
True,-3.244930487173898,0.01753,0.23012,0.01007,CTSI-USDT,REN-USDT,56,157.62297
True,-3.4751295723691165,0.00865,1.84717,-0.10942,BAKE-USDT,STG-USDT,56,224.18948
True,-3.4581997012711345,0.00913,0.46695,0.61581,RUNE-USDT,ETHW-USDT,56,261.86758
True,-5.259620220353271,1e-05,0.42405,0.063,KNC-USDT,BAKE-USDT,56,155.50461
True,-3.5543789977644358,0.0067,0.75671,-0.0472,ONT-USDT,RIF-USDT,56,175.38042
True,-3.4596837464297967,0.00908,0.02086,-0.00227,AGLD-USDT,BEAMX-USDT,56,110.15021
True,-3.177212482588938,0.02134,0.33717,1.99963,QNT-USDT,SSV-USDT,56,326.77552
True,-2.882490899490471,0.04742,0.28217,-0.12948,CAKE-USDT,KAVA-USDT,56,210.81964
True,-3.4444522032423137,0.00953,10.39709,1.55421,CELO-USDT,APT-USDT,56,176.83
True,-3.238077111164498,0.01788,0.1301,0.00726,SXP-USDT,IOTX-USDT,56,165.84875
True,-3.521651683229281,0.00745,0.8654,0.36118,APE-USDT,MTL-USDT,56,181.3566
True,-5.475135089659751,0.0,25.01023,0.58652,POWR-USDT,ATOM-USDT,56,121.88043
True,-2.9983296354422153,0.03505,3.37433,0.17794,COTI-USDT,LUNA2-USDT,56,351.12471
True,-2.9459850349342105,0.04026,0.00282,-0.00141,NEAR-USDT,CKB-USDT,56,310.68023
True,-2.9454313056984853,0.04031,0.13271,0.00333,OGN-USDT,ZIL-USDT,56,159.28886
True,-4.165794295013673,0.00075,15.21782,0.49267,OGN-USDT,CAKE-USDT,56,127.09737
True,-3.374631813527388,0.01185,0.00011,6e-05,BOND-USDT,1000SATS-USDT,56,265.13236
True,-2.9418684553070156,0.04069,6.57531,-0.80088,GTC-USDT,CYBER-USDT,56,135.13376
True,-5.127995710746244,1e-05,0.00224,6e-05,OGN-USDT,1000SATS-USDT,56,220.10421
True,-2.957750714189174,0.03903,1.71133,0.13991,BLZ-USDT,LUNA2-USDT,56,211.42457
True,-3.2516903064331633,0.01718,0.04799,-0.0531,ICP-USDT,STG-USDT,56,221.96831
True,-4.615722404854554,0.00012,0.0104,-0.01111,ICP-USDT,NKN-USDT,56,98.34358
True,-4.646096594581871,0.00011,0.00341,0.0024,FIL-USDT,ZIL-USDT,56,95.48814
True,-3.672411531137306,0.00452,0.12392,0.00119,IOTX-USDT,STMX-USDT,56,160.30792
True,-3.220929172942271,0.0188,0.54116,0.00943,ARPA-USDT,1000XEC-USDT,56,183.58257
True,-5.0613999361532835,2e-05,153.22576,2.00066,ARPA-USDT,ICP-USDT,56,88.94415
True,-3.4323891615282576,0.0099,0.53978,-0.09189,STX-USDT,SUSHI-USDT,56,272.41893
True,-3.8075069538620943,0.00283,37.70997,0.43812,OGN-USDT,FIL-USDT,56,151.24727
True,-3.428342022355259,0.01003,0.84428,0.44218,API3-USDT,OP-USDT,56,307.96232
True,-3.3932473431146652,0.01119,1.09913,0.14881,DUSK-USDT,JOE-USDT,56,357.47157
True,-2.87295598683547,0.04858,3.07104,-0.0966,NKN-USDT,BIGTIME-USDT,55,363.6439
True,-3.693463330774448,0.00421,0.16929,0.09942,SNX-USDT,SEI-USDT,55,159.87457
True,-3.0455934836519245,0.03085,0.00096,0.00219,DOT-USDT,AMB-USDT,55,266.72806
True,-2.882958691888028,0.04737,5e-05,2e-05,DOT-USDT,1000SATS-USDT,55,410.79638
True,-3.0663126227318793,0.02915,4.66237,-0.00615,KEY-USDT,MEME-USDT,55,189.57123
True,-2.9885908748346783,0.03597,85.6023,-10.03414,KNC-USDT,EGLD-USDT,55,422.28837
True,-3.1434057606967523,0.0235,50.70954,9.33343,CELO-USDT,ORDI-USDT,55,311.3177
True,-3.4043159838936066,0.01081,0.00148,-0.64361,ETH-USDT,BADGER-USDT,55,642.92195
True,-4.906229798393967,3e-05,4.56016,0.42193,CELO-USDT,BADGER-USDT,55,188.44039
True,-3.600602479917752,0.00575,0.06605,0.00135,BAKE-USDT,BEAMX-USDT,55,328.84233
True,-3.89703117044104,0.00206,4698.72884,3.11546,LEVER-USDT,LPT-USDT,55,216.56017
True,-5.153050994093689,1e-05,8.79758,0.19787,POWR-USDT,BOND-USDT,55,133.67954
True,-2.875939212941426,0.04822,7.07918,0.02371,VET-USDT,ONT-USDT,55,285.42382
True,-2.903565757408094,0.04493,0.01054,0.32758,QNT-USDT,ALICE-USDT,55,295.73891
True,-2.9187168243199673,0.04321,15.12486,0.31494,OGN-USDT,API3-USDT,55,277.39541
True,-2.870578764086881,0.04888,1.18676,-0.01689,CTSI-USDT,C98-USDT,55,205.75076
True,-4.898065520209656,4e-05,424.38059,0.53793,IOST-USDT,BADGER-USDT,55,270.27225
True,-2.9833185124927213,0.03648,0.0172,0.00223,HIFI-USDT,CKB-USDT,55,350.71547
True,-3.1293641861246133,0.02446,0.15345,0.03725,GTC-USDT,CFX-USDT,55,239.93709
True,-4.098998774838078,0.00097,0.03578,5e-05,AMB-USDT,1000SATS-USDT,55,317.72258
True,-3.2788839770018843,0.01585,12.11001,-3.09249,STX-USDT,NMR-USDT,55,250.29104
True,-3.5077730830422866,0.00779,0.57498,-0.00167,T-USDT,TLM-USDT,55,177.09208
True,-3.0517329232735846,0.03034,532.61138,-0.06138,DENT-USDT,LUNA2-USDT,55,128.89089
True,-2.9096660091483075,0.04424,115.64234,6.55819,GRT-USDT,SSV-USDT,55,278.73328
True,-3.1542598884114237,0.02279,0.92922,-0.00197,RVN-USDT,CELR-USDT,55,271.3173
True,-2.9811984970197862,0.03669,80.56337,-0.09816,AMB-USDT,KAVA-USDT,55,351.78814
True,-3.0814662692594705,0.02796,0.03055,0.36574,QNT-USDT,QTUM-USDT,55,242.67557
True,-3.9995058859535795,0.00141,10.12003,0.16463,WAXP-USDT,BEL-USDT,55,324.53332
True,-3.312687795988687,0.01432,0.00446,-0.00181,STX-USDT,LINA-USDT,55,272.41019
True,-2.981083669473512,0.0367,5.56694,-0.0592,ARPA-USDT,HFT-USDT,55,172.07778
True,-3.5329475146967346,0.00718,28057.27461,-0.23722,1000SATS-USDT,TIA-USDT,54,284.94818
True,-2.992069041400933,0.03564,1.05917,0.01762,SAND-USDT,PYTH-USDT,54,358.78848
True,-3.470800557605536,0.00877,0.16785,0.02146,PYTH-USDT,ALPHA-USDT,54,264.70927
True,-4.008745362561721,0.00137,3.13968,-0.0257,T-USDT,SKL-USDT,54,146.45392
True,-4.5603341892775635,0.00015,1.17244,0.03696,ICX-USDT,CHR-USDT,54,175.16151
True,-4.474303558026726,0.00022,0.21625,0.22173,FIL-USDT,MTL-USDT,54,111.78813
True,-3.4348022794410586,0.00983,1.47207,0.00989,ZIL-USDT,1000XEC-USDT,54,190.35259
True,-3.215255053419798,0.01912,0.15596,0.27705,DOT-USDT,ALICE-USDT,54,223.22848
True,-3.0072256126075825,0.03423,0.02819,-0.16773,ETC-USDT,SEI-USDT,54,410.75949
True,-4.5256144864342085,0.00018,0.02348,0.04241,ACE-USDT,1000RATS-USDT,54,82.94956
True,-3.4615435023714998,0.00903,0.24332,-0.03938,CELO-USDT,RIF-USDT,54,146.96869
True,-2.882764681765162,0.04739,0.00145,0.0002,BICO-USDT,SPELL-USDT,54,197.31976
True,-3.7941004603279618,0.00297,0.29967,0.05486,HIFI-USDT,ONT-USDT,54,168.3503
True,-4.256663240542307,0.00053,0.01205,0.01407,FIL-USDT,FLM-USDT,54,112.71265
True,-3.522687239201436,0.00742,0.15344,-0.00268,BAT-USDT,VET-USDT,54,145.26423
True,-3.394285375062589,0.01116,0.71159,-0.01443,EDU-USDT,JOE-USDT,54,247.05218
True,-3.48367261409954,0.00842,268.44604,9.16097,ICX-USDT,BSV-USDT,54,152.2779
True,-3.349493575806247,0.01281,21.47617,1.45368,WOO-USDT,ATOM-USDT,54,200.90272
True,-3.012607665216529,0.03373,0.06262,-0.04214,ICP-USDT,COMBO-USDT,54,275.79009
True,-3.5746202215267453,0.00627,244.62362,3.52845,ROSE-USDT,INJ-USDT,54,138.19254
True,-2.9685667327620853,0.03794,0.00076,0.00026,APE-USDT,DENT-USDT,54,233.11798
True,-3.4092783268781073,0.01065,12.63658,0.01524,STMX-USDT,1000LUNC-USDT,54,148.75522
